label,x,y,z,r
81,21.68852081818191,15.454199572202112,2.6547057235918547,1.6604904272186798
82,3.4055840468907554,17.98841441840041,3.1604822809490396,1.4918908598581189
83,10.204015083955822,4.141895334763007,44.63355039880894,1.4248168835280923
84,18.853671649225088,21.46400253057545,17.258855578296533,1.301136200031018
85,2.003514647740362,12.897644216843954,33.59455063248701,1.5059070008115667
86,10.840314578791887,21.588779671994697,17.240065340795436,1.5754895086017089
87,5.01026091695807,6.082598398868392,47.37394023260632,1.5617326715804554
88,3.1859573383376665,14.97952710559426,45.29759143012022,1.4908342974829845
89,2.3124751868616675,16.285486073399667,22.144983557848448,1.2308807667632702
90,18.734420234222117,17.737931808274027,1.866143795316233,1.5286139422460665
91,3.309322049133809,11.262474358504496,10.85955616434872,1.577932147499236
92,8.232982435360142,14.05577850291502,16.71282524901691,1.3771539043443797
93,3.2195731142916824,8.0052694281593,7.86766831375717,1.3608960004451258
94,21.450468861723827,15.011090418116362,6.250140708642727,1.3110103484668736
95,11.636332426201983,2.6921561189542946,47.69044737743265,1.749262610716604
96,21.679647541910565,16.48775169538607,37.17400064509101,2.2784569674623274
97,21.416285287057455,10.25027276907321,47.35743176911718,1.413625014328704
98,10.452620879228371,4.592587242109997,39.96196914575017,1.3239538059754306
99,9.986025743045987,22.095498048203645,3.606607726042049,1.2432570262932434
100,22.75289927014206,12.731445494931915,36.070736719922856,1.5711513087685112
101,22.891251878071,10.922891548272027,5.067513177837385,1.2303164834048428
102,3.301316051413747,17.283412942320908,31.937756444357007,1.3458178214892678
103,3.6313177454961485,9.992816216363401,30.17972684078049,1.47483501085667
104,16.442373850486025,12.477383002135578,31.83456820334528,1.3040473387020175
105,7.628946960757277,7.4923078039791005,2.1022759907107114,1.3544665735832675
106,7.65810516758261,9.549333551058591,37.49155598374436,1.5375944889960091
107,4.642358715549971,18.309671457601294,21.94875479604147,1.3970708063611676
108,14.611258445327652,20.30066108642513,10.521661880194284,1.3652663172404635
109,12.883549790830992,1.637193491409683,4.560611787024504,1.415213984836392
110,12.276551707066735,13.37583692720087,29.79900521324566,1.3644641947223224
111,12.983682064602862,15.689159256405791,46.97369910630907,1.4517209881760953
112,22.32278198441781,15.755156495582664,41.853685314586954,1.9301285534968806
113,1.5509286593038158,13.366692485462082,8.470517955224144,1.2330697401694146
114,22.505831971784342,11.456930014365227,22.177145525093835,1.4351501824617694
115,10.14844387249064,18.471146965985564,10.637676422041576,1.5194903002306954
116,8.276441984349086,14.6135229585467,11.630525481466936,1.3154388509209094
117,4.442543279005576,19.406176868986986,34.85757955145691,1.3733866647353965
118,13.212395262226911,1.7047473244323736,40.41902768888605,1.406095513807792
119,7.72988141678552,13.992604732680952,39.09854565647886,1.3514540411745004
120,15.88153550581117,3.5259894713626725,38.54392639733198,1.4397350311143673
121,9.134692509179335,16.41400827465095,40.71881841079306,1.2627155097294334
122,19.28812119438172,20.128007142675365,30.16342319726596,1.2897060560312468
123,21.73827424891638,15.658247589101673,14.593661546244396,1.4377907658295614
124,20.122443882141354,20.341838174403986,27.079106802565256,1.2808016845470012
125,6.193889319593568,11.251961054767214,1.65139830135696,1.273995669716641
126,6.723642619156353,19.770647407703432,27.580750256336422,1.3595027086400437
127,4.697867205907716,4.77709704493541,20.920403849910052,1.2913097012472365
128,8.77729768765327,2.7368845977271268,20.69289985783166,1.3812878370172295
129,21.331508867042807,18.514815032733463,7.3486306053709765,1.3379238759437477
130,14.104103963825985,22.496110188368245,2.121866454870852,1.4748618016593522
131,21.55688053272674,8.209058665425673,22.23340733538009,1.2719468339944489
132,13.993451772480617,22.392323747103106,48.28438946458411,1.3334323148155895
133,20.51191544746316,5.522559972989893,1.4980338625619483,1.269281215325564
134,15.348129374277539,21.38665822453741,31.88079971327661,1.394317468922056
135,19.88694722000324,17.62345799460307,17.028537738122075,1.4812101556607604
136,21.710530466322737,8.153245051723424,38.02922302800535,1.3033258791523374
137,18.29955693936088,3.45942338251187,40.913475032787076,1.401476891638341
138,13.46152932750266,14.849728886084979,18.957275117023926,1.258129730493429
139,7.519231743111113,14.860621361790718,1.716159708227133,1.3792483601949024
140,16.134370988264017,22.80972715854848,15.906780677933202,1.268224885775243
141,2.245487889807196,12.70366385948959,47.23663076818884,1.4701164419895016
142,4.296196308923925,9.566141192101094,47.00742278286625,1.4103222798222157
143,23.329340250188764,11.919567104332915,39.81037483722582,1.3271197521370568
144,15.770995406412997,7.863273665949463,33.593526479395734,1.3954518192133611
145,22.809603045836973,11.415077682893912,43.36525648376004,1.3306217235435422
146,12.405576349814659,17.719697308829886,36.127856379197674,1.5137341026032733
147,23.166488002006886,14.125756375634182,25.39407010453721,1.5068433016602094
148,22.266014345878563,10.173284339298494,2.099796804545279,1.2316187954650895
149,3.3738475775645234,17.57070021935301,48.39654664518152,1.352134591010737
150,10.041544042657794,22.59723335568232,47.100786410819076,1.329464329745567
151,4.279996506614214,16.63417442784794,42.284758499219194,1.34608022142921
152,10.851887005152372,8.519836394459846,48.22367668246016,1.2729647321141229
153,3.235602761055359,7.37438848341059,43.15250207639501,1.238707807413108
154,5.794540874913936,4.155336544482243,1.612445616334346,1.2446752715384146
155,7.213564346132218,3.7583223404098143,40.05601780050662,1.3484750551029399
156,11.922242173736558,20.675098540623832,8.96407249360367,1.2691531660973223
157,14.724004117953493,8.393916394130747,1.8677132864421908,1.2949562638913987
158,9.517360651852133,21.65276260935771,41.194186229148166,1.297015555187488
159,9.244932616011651,2.6708657962473015,41.997143746698775,1.387786299663675
160,3.358801489092167,10.441929003774684,14.65193173511739,1.452880809557641
161,10.336023657868784,18.98204351344991,41.16661390819432,1.3484268545884048
162,4.449735578174227,7.579956970151159,1.8394962035386486,1.528831818109169
163,9.669399398679657,2.253503599575557,24.551456587858862,1.4296694046265108
164,12.236812552779593,2.1946131965133286,37.28736457891223,1.25926088049774
165,15.897326345602107,2.184594604595358,9.413610403440709,1.2784603584816872
166,9.064821733697004,8.828052567660935,30.0371757552727,1.3840264897422443
167,8.609842396136372,12.615258875087978,27.527249053594893,1.412297019303497
168,17.66580175639276,14.70415598717015,48.1319458268683,1.5837440525820279
169,19.431581745114904,15.527165956442158,8.145051107398476,1.2898805539061868
170,10.580998667629427,3.205275760587514,6.492342027369591,1.2802618596711848
171,12.949993797271711,11.968091188004973,1.5489473562192269,1.298887285262652
172,13.591922099802945,12.280448107001746,32.67532588277154,1.3166758418962916
173,4.541090232059633,7.409311504453045,34.9663147274058,1.3478629816135907
174,19.994409652937666,7.747126513513339,14.490881431744802,1.358463418918869
175,6.550960052497256,12.755892323764426,7.85416035188744,1.2569058286040697
176,10.359673925583282,22.785320051888263,28.543060641417046,1.7038923802740356
177,5.617467230707768,19.59701109041791,40.37935193982199,1.35449713761683
178,10.879529409111937,18.464691839263384,19.897666383692393,1.6021282705409203
179,5.451243603252015,5.430267825541771,28.18759254932011,1.3823318772000464
180,1.989642155854801,15.077482448248366,41.08170407320264,1.2315107215429397
181,7.545772912481888,2.688249806486276,45.570115646189244,1.2570853359799725
182,21.297233242640537,7.787976051222401,4.24039184306152,1.366439794109671
183,16.827061027736097,5.285911315661229,35.715998767109184,1.5027475237685577
184,12.240306371284726,11.535803774781641,48.33299359310877,1.4051572317942516
185,21.380932604560115,6.2195555757240975,24.20476435271351,1.2645050838971308
186,14.42738004862919,16.28449512681676,21.17427937876819,1.3022998982761176
187,21.344008741431505,7.389707442940042,43.698816016423066,1.3704713123376104
188,9.478774127019182,20.127376878504325,1.809138345392769,1.3167525915690244
189,23.084084950832366,14.63390132990853,18.616629835938014,1.3258538849866808
190,18.807148263060533,4.277096988519377,23.371785129001367,1.408945164440994
191,10.132319040579892,15.277639737042353,35.593930624242425,1.377296084150195
192,7.745593477314886,3.6617147336888145,48.33606461924922,1.456232769723625
193,17.105439397611573,11.23098761754268,48.27299382757973,1.3495951690068253
194,10.13535928708125,17.028654179962544,48.3512452251901,1.3350625020279745
195,3.0484330516648503,7.5358079284812085,28.11376473977446,1.3127383519323015
196,6.297011248545939,9.66203421224644,40.22983398360524,1.2968959993049651
197,16.200623374437477,22.529609876286234,23.038062271815207,1.2848769269951354
198,6.583502394534557,21.606130265786195,2.1189381457415504,1.2762600311174552
199,9.733148484555443,15.830992202599479,28.00638071806207,1.2378606735272093
200,15.969268631888614,22.439480119229135,12.546842214398858,1.7190918625938605
201,15.500080492921647,9.360562866825179,7.360265469977883,1.2905499025288971
202,11.93727489375627,12.605474537063099,19.141551670193685,1.244291984229511
203,12.219903982779732,19.96571395538376,1.700371127563488,1.273798487391695
204,15.36087408888673,13.630745249891893,12.859546597193832,1.2642850429265413
205,22.31508730886715,7.52030932917152,27.421395233712154,1.248172909795733
206,13.921981333757147,6.751265343830487,47.91158896763055,1.7107787189334842
207,19.72154431438581,10.24139563287528,21.805314867903842,1.300745278709028
208,7.830377654707335,22.127096557900682,15.650884056012615,1.5221046182197666
209,7.703155981408691,22.05373895985683,19.25761958335526,1.5397178724534513
210,19.97735321633006,17.771052773793702,28.73557878587062,1.271899180250504
211,7.649970825416136,22.159861015208268,7.958041799418048,1.4224307700104473
212,18.303071320229584,4.1102357691605915,15.596399035680886,1.245990492982363
213,3.44575253736385,17.91695523965892,8.380595084332676,1.2930692216953714
214,10.800029447802626,22.942202390478787,20.64458499935465,1.3377222051549318
215,21.14021565120995,18.775506327250593,4.052639495214683,1.5533516588492362
216,13.865264558766704,13.384090123263833,24.212306776009108,1.267525795724435
217,11.197718816308305,17.074478260430993,44.791778236421656,1.3697406055580812
218,16.4856871585501,2.4587542798304716,17.62318178255405,1.399796280477317
219,11.010893481205153,22.9464595115795,7.152031313947638,1.4592269189758722
220,18.57826625764974,13.105929232085787,23.440399353809898,1.2965140139031253
221,2.750241406501988,13.88609001808501,15.49453931913305,1.2779835320869133
222,14.758836659122876,19.914643057033647,37.13578763078192,1.4227187852848722
223,3.4846449843252025,7.266295823656188,40.38324766493254,1.2429556140305127
224,1.795546635814829,11.095439110714281,22.582872546500266,1.374859767890995
225,2.271630313692799,8.548394443211832,32.378937317578924,1.3279256885615887
226,2.1481208853741993,16.29855250654505,5.880935390804859,1.2423754227384636
227,13.579921686640079,23.319576538457948,17.573403967644914,1.3325549838495871
228,3.304739846594601,7.35706324958309,16.651874717267024,1.3690361880994204
229,5.252840993242369,9.80383430560449,8.694933778492492,1.2427601790733624
230,5.729402441269299,15.494660474662245,22.291830085981314,1.2718411965759189
231,21.333711252604175,18.763868910881325,32.50785064558924,1.4431740976119307
232,12.70637925738328,1.866277046559381,26.324028334011167,1.394043262993289
233,12.708611669063213,7.283345638294605,21.739439157586382,1.328445893807907
234,13.009691391416792,23.343020835437503,9.153653189446299,1.2486841097107075
235,15.390376669044661,2.6437524041044655,48.36159110925444,1.4181945460452383
236,18.505673425233663,10.450605919444337,14.740114233040414,1.3085747986516547
237,12.779264742834423,10.625346329120827,6.646119338277446,1.4800594481161309
238,12.282525737988099,19.032462578918693,6.549030905990083,1.2657687399436655
239,19.596614326731178,19.97129725789946,36.649959453017864,1.3116349635191653
240,18.961751889042265,11.784344069841723,33.7861714557336,1.2632113868183699
241,13.115592503942564,19.03345811579537,39.75949834243589,1.4314746524611173
242,21.9122580845415,8.661558168149808,6.961520277717792,1.3745551113727168
243,11.493960266227365,23.47528900451776,24.28347199840632,1.265473504876375
244,21.08511415233628,6.47322370537046,40.944089563662054,1.3870811725700292
245,17.062851271362252,10.431340743797351,9.829900339477716,1.4752625228793934
246,14.464080999680162,3.192705930578704,2.142164093709187,1.2351829364315081
247,19.033725764507274,21.3637672265302,1.4973209962509115,1.2743728938853258
248,8.353316662644685,17.279403684846702,12.955500928404723,1.2722983515216009
249,5.719521037067127,13.336470980800739,14.743656853926485,1.346363617805166
250,9.217598031709654,13.64715322970316,7.635035012077507,1.2886410085519762
251,8.730442608891412,2.211135192470426,4.195490211650322,1.2797392935268128
252,17.977298925344524,14.704908428862904,1.7624216450238317,1.2843974029435037
253,20.79921399236316,6.619874241730239,35.55233763948241,1.2396991649401363
254,14.756234646190688,15.04627302385809,31.164968081531587,1.25488864245319
255,2.2981302777757477,8.629337811064206,12.40613964698189,1.2591630068372441
256,11.149393485959369,1.7685238385596351,34.15788916642338,1.2934990052971038
257,12.374787619525026,10.1296951485731,21.526854295190155,1.4062898260382222
258,15.817035372993377,22.890302139807574,39.01236233463858,1.2643301301814578
259,16.046525610589278,2.1845532569333552,27.743796237313923,1.257949483586872
260,23.374376494728423,13.239809969059618,3.9396294733043735,1.2469468067555134
261,10.708344783606973,15.205431898204768,18.332232767772116,1.3292307627748674
262,6.915057302217464,3.2363072091704526,22.78442920311611,1.2514880056932547
263,17.224362591539684,14.026491940937474,29.56942866979154,1.2553486996704786
264,19.447127569485048,20.469099431692285,24.21246040044406,1.3399107990424528
265,22.00694527250759,17.001377828912506,9.542495547813473,1.247253367682438
266,15.740459841293674,11.32071375004609,1.8778352925276853,1.262840681054753
267,13.662935964685635,2.3039060714219186,7.392893434487963,1.37908919711762
268,17.571241933792084,3.4108037690497333,29.86855335504662,1.282964186392593
269,11.000111078789015,1.6585728813661882,2.414177985517746,1.2519924475430395
270,22.49657399037686,16.623194836631985,27.663268799868924,1.2966129620701174
271,22.996193620908727,9.079372929622103,40.30875739151329,1.237711259382093
272,14.064557294409685,12.046802118592112,4.4491845005576405,1.2342456495976544
273,1.5517285686142719,12.313806846209035,13.265556083833163,1.3340346751149388
274,2.356045283284014,8.284940429946069,4.5162563404597345,1.3035119523201468
275,11.315431352951217,12.29758868162194,25.78453079246714,1.355908412959216
276,12.895379990159423,5.107346234644678,36.67933528488401,1.2324326793581282
277,1.6134310778165766,11.00528115720732,28.40573979012735,1.2590946206647533
278,4.172993894892995,19.583308130467938,10.52573616991928,1.2322399571067595
279,20.320129474194694,5.052953774473837,29.72249188112972,1.2909552353415594
280,8.185731945774148,22.47725248261319,31.257311243990777,1.3740965500044637
281,10.37481848513747,16.385817223142006,1.7933342803204078,1.2687570992477784
282,17.435424361102513,10.262327590211562,17.69547386814434,1.2874501212796063
283,9.780922844295661,1.991868616610673,38.667256790794355,1.3400524296591318
284,4.137850647062197,18.883888373612876,29.415481690609614,1.4067170906219386
285,4.762740335494314,4.796759812714643,37.23375637474164,1.2479683708028533
286,21.341830247327717,18.84501914276414,43.17988212548243,1.2959571308509887
287,4.599748212692112,18.71910846941171,24.944421280765123,1.3044247971269751
288,2.022205694229659,14.86769571950895,1.7048850538882276,1.3091791543640816
289,17.933750106371026,21.891667296732468,32.93764380736361,1.2615279989572092
290,19.045040058036772,16.28404522997218,4.518501944036818,1.2998855942322012
291,14.999033259957223,13.150394966198172,48.52404097490341,1.256105917662362
292,8.737754233513517,2.8495785243166343,1.5738094986426643,1.2537591122568643
293,16.994254286073428,22.366888935052355,20.348784955817234,1.2638930400212602
294,2.3526042368124944,14.48883346672439,31.102230174392385,1.2474080311088063
295,2.257909183774726,9.660747382944038,1.7672407083569208,1.30715750598782
