label,x,y,z,r
106,19.561260103569275,12.995073452528583,9.21527666521228,1.3647318047053034
107,22.519623295381017,9.172973936449413,32.86910724073392,1.5173879548020976
108,22.596289553013445,16.535382045207662,43.44810475750948,1.4898178495030892
109,20.941759647788487,18.67201123707587,47.04844762379417,1.5076049462976762
110,11.655367933047664,22.317864366240816,18.96737060863692,1.5719955271493868
111,21.6509260846247,9.8299387137946,1.7295632169320174,1.2503633672030228
112,8.167194381975468,3.464716701995052,2.3883918969220153,1.4124350574856566
113,13.661697860430671,13.841557268120837,25.42322614834049,1.6873559701538312
114,14.289425401170156,17.3469155521605,42.021246013422164,1.3115478268450893
115,10.2517375043433,10.091616977015255,34.16216731763735,1.245744899309345
116,8.084492456911269,6.449451705072967,45.87186269807672,1.232479685819411
117,20.607484764344548,17.979490939368134,3.911461195959376,1.4096775456552162
118,5.082481293156549,20.222482841959003,1.6144334739790822,1.500107589990255
119,3.273288677950201,7.44049683249568,26.529864723942538,1.4487370244854574
120,23.16427269549407,11.699352302217756,11.843476910145972,1.406477365234422
121,22.320742948162355,15.146512997744319,33.783780057033766,1.3412225546029175
122,21.011138068911027,10.088723849447396,10.766908263021858,1.2737700770753158
123,6.136559521997673,4.12727873410805,43.22851089341183,1.4540110352691533
124,7.90632900301613,3.035267562700297,46.024927564601406,1.4360047098065056
125,9.030321943512101,9.566296499277113,48.472080928295426,1.2662040375563535
126,17.772170624706256,15.428876931518523,28.088935021834878,1.364353113038214
127,15.723451534778613,6.948247198508939,2.9896993555271703,1.3853785900589608
128,9.923207011917379,1.6698019659305063,33.224334627825264,1.2653528944810073
129,16.28788400830253,3.926403072622833,10.874306151031371,1.4429437238984493
130,10.872297493811706,22.838217606109623,47.905842655025474,1.2800039286131224
131,6.7667060758155815,3.225404896538364,16.5568925080395,1.2361491402090414
132,16.452690062104598,17.651657723868706,34.25217641966155,1.2394376161577132
133,4.951720015355768,4.9209654764585276,19.75675500595589,1.614932823442008
134,16.647905760019647,2.7500899200514404,7.48517642288879,1.3089435380171066
135,1.8730973513994416,14.11783760902414,2.8268078926529103,1.605138873545405
136,15.704777085212926,13.227226714235488,30.852644702255255,1.2730217955694807
137,13.641361650842345,7.759508349861665,21.364236423663474,1.2716080706886366
138,3.4236368322386497,6.922161227489665,14.309492035048748,1.2622672025881647
139,8.600872741914326,14.588319113435766,1.6035385012971637,1.3386732836573638
140,21.724956205513653,18.27562838174531,20.5752111563048,1.4988775666638177
141,5.456222969017635,5.56563796251463,11.993656834194367,1.3396124943977452
142,7.400961169232429,11.152979307250222,7.157521058011607,1.399300025332718
143,5.5345533776204325,20.68705442752446,29.418418565925315,1.2786954121090244
144,19.69344406844717,20.33442671157505,22.262706462729298,1.3670656157991616
145,9.438758139849481,14.759739924345128,47.78143282877562,1.5639747890912272
146,9.826524908609116,23.264025669216593,45.28801160739988,1.2911756692456815
147,11.762722696678493,2.0712737088194935,12.84117525976763,1.2718357430945029
148,14.607532979894271,18.329409781152346,36.68042866760288,1.4747668666554434
149,9.386965638038546,10.405725844916688,2.0528716294441196,1.6261965153838327
150,12.497913064176355,23.207382500905823,23.198442756830882,1.343981913099094
151,11.140206528321004,11.717661403896809,24.77080483960359,1.2808237150807216
152,8.07413422974844,3.2488210623071194,11.148695395757075,1.2320709527432034
153,7.338013725019343,12.309914586645293,31.750600158900568,1.2984211584892156
154,22.49295217467626,15.991681508025104,25.02116560473936,1.2355836856054863
155,23.628902862105207,11.89621485854096,27.57939029248157,1.232489480869552
156,20.148580060620606,20.417428836308048,6.246008536257963,1.3112164420283798
157,15.116278751228213,2.067079001953326,42.74711720920962,1.4719792648424848
158,11.784589055798653,6.673614119510135,36.20556328782542,1.2525422170326108
159,13.909028340004989,16.690090028969422,2.390501508445031,1.2434336364652336
160,6.954018967536793,11.2941465987392,47.72714855593718,1.3214758629136807
161,1.7836395804731482,14.03165414039062,26.954219775422693,1.4203434675283673
162,8.403830838546222,8.09704705944132,8.089747314678814,1.3953625147447029
163,20.99790130542751,5.383180387447942,25.416007598663004,1.2751167895408388
164,19.246837624274477,20.60073619006526,43.42949131334923,1.345089988866022
165,10.79693557960587,1.6463769389298304,4.045345294670017,1.255401615386451
166,1.7652473499152972,14.484085195805186,35.28327287292307,1.2706234927860551
167,17.20695273694878,16.182735017760454,17.551227669207186,1.482476897308961
168,21.219478296255044,12.514154162904223,25.834620415507054,1.4599713570947872
169,1.8845112470462333,9.894910312244548,39.66503646942914,1.3496143882109624
170,3.2835112419665053,7.901740734948828,36.93226910346357,1.391035655302072
171,20.686447895004626,5.672657733624797,33.55343982509131,1.6223817464121641
172,13.393538422268952,13.430387748209812,21.99952592224424,1.2715172160587678
173,15.800098897031608,22.688675061867066,48.46031751516525,1.3199345877540005
174,7.446173567285092,8.937339551506751,31.778836176717117,1.3017645777769231
175,4.065525924766014,5.694307923831044,28.942288643714498,1.2566873346350225
176,19.900482365799935,5.083531206841682,38.069087910774584,1.358130479331032
177,16.001546132727157,11.999966498936903,6.980608560979096,1.2552123649689826
178,5.5748683074683,16.7793881675888,2.2395125961905626,1.4143740460372973
179,19.01290120583251,8.475775016967377,13.26887124707678,1.5039036780268287
180,4.150140648349321,8.86793618859453,21.545495630434974,1.2810973691300893
181,4.701421356289501,20.106862998684566,10.494585072399436,1.3878764251994964
182,7.595762132008321,17.27849487149633,10.18644075360749,1.276465777079755
183,2.2033132131246385,16.07596203078384,19.455080576914334,1.2714047588213662
184,15.475478676748851,19.05477008325412,23.208114407841997,1.275241928581355
185,8.326604094880521,13.456681982429842,10.051055214083899,1.6354289959931563
186,23.192442359821737,11.137955833074784,40.66140552256222,1.2472072149170015
187,3.773340652605181,7.563207653102577,17.74620094336537,1.3535188456330225
188,21.02300671920106,5.9635282854309075,13.838994633752039,1.2681037858411437
189,21.35848112371164,7.557693580547376,47.58592778291256,1.3788952471754552
190,18.20243986707746,4.980936978154901,1.840498291563647,1.2496567112364279
191,15.370227633145502,12.831242253877976,47.714193752521574,1.315271562608955
192,18.73867588006496,4.026606748739592,41.46586354886052,1.3501001904873378
193,20.759081545918598,5.10357331872123,21.06420056064392,1.3113254962350633
194,3.0525774161657413,17.536430543199064,30.286983034717384,1.5641439966705293
195,15.705926488331606,7.056398880426887,11.598384989767741,1.5783794598566314
196,17.388959838461897,11.155941036566052,24.618845613637603,1.3002995417899637
197,10.567945575625407,19.49506361429809,33.16165697868519,1.3571781816553634
198,1.8655467987745173,14.438419826740912,22.688647877012784,1.2653032939380955
199,23.166317705148806,14.972193044797457,27.453052636753245,1.2995117205124986
200,22.26438235592102,16.107683120543513,48.475639694020764,1.3197406779240766
201,21.615235093166426,6.619742029039491,29.288052871311738,1.445562010737567
202,1.867201010725497,10.08579177799088,14.698923775147883,1.4324201085120594
203,20.58617077873022,18.334563255697315,26.063902149667207,1.2529036485715832
204,16.920300710842184,22.003332715449165,45.11438843001173,1.2359717007761224
205,14.904118015341886,10.728437544086205,35.6519310267039,1.410240891854508
206,8.596094178959609,5.05262898834655,48.34059203887563,1.3011961541399106
207,10.48624809210817,1.9976479763357897,15.446648900208826,1.3172897541554978
208,15.626431873945403,15.282198397938046,38.06967634105095,1.3192538369374058
209,2.9430734212330165,17.34151754941013,39.092166101294374,1.3776789729240344
210,13.66873902498498,23.422885798128178,37.49412912795129,1.2443146112076788
211,1.6725202941053285,10.925413900847502,5.45582142332478,1.3927971357785347
212,17.241590161799866,7.005131460990144,21.955312036034496,1.5652014918477908
213,9.001677413327657,2.314868930423977,18.365932361001093,1.2373104184064958
214,5.4293363241624455,4.62781635959186,48.01500310230563,1.3823097775014759
215,23.10080000950151,12.318608984406549,23.60609962688042,1.2376690121039167
216,10.950655097391405,1.603052390173304,35.79564115343864,1.366326423732734
217,12.889685262739214,9.821889174899267,8.440078626896064,1.4055625429094927
218,13.132921982427002,23.58427236832555,46.487308699235804,1.2641663997372736
219,5.023806058745653,10.807861640176123,41.35953979212604,1.4733728935048371
220,18.367469630299244,12.626386758271366,39.091844504519585,1.5281541690760467
221,8.262788684218684,8.764232226676539,36.185378035893365,1.4199875718444521
222,1.9799934203785396,16.01628926588087,47.38650347848083,1.290670901272569
223,13.886546542388798,22.491450458282237,29.429090365348383,1.2564091452918218
224,23.365062996342125,10.788558685789102,35.77584026489961,1.309660164238151
225,15.599254399065678,13.181363441867038,15.646029747131152,1.3926156309770974
226,4.309706998687823,19.372239209382617,4.573103485081026,1.2482864508586353
227,17.82204466287251,21.75641489605215,7.064573670141122,1.3475233892727223
228,18.676049992615653,11.521821123980303,43.283703751982706,1.3305928010219474
229,2.699289548797304,17.408650496482437,1.687613864107007,1.2960762989245123
230,7.654945790055409,17.73539578649226,4.200044998426239,1.3090774947977242
231,7.2646059544618335,22.09604761492941,2.8614372588070145,1.2757897755542464
232,2.337940254286339,8.451190442199168,29.449560684708143,1.4139310564948697
233,23.19371957988262,13.935431519806455,17.83197456553407,1.2332440588283982
234,23.177470721456103,14.577965565547702,12.215837324268792,1.323914185367535
235,7.486369022404146,2.8975131748012113,30.20854816765709,1.301322388817319
236,20.526039991562296,18.75853026029969,17.891289095806513,1.3156498414748892
237,17.056833016457002,5.907904967060277,37.3655429476053,1.2354271177086504
238,23.165960057624513,14.908085825191744,31.0156754048829,1.2983151147875072
239,11.629113519976237,10.011433087644935,22.148967926599433,1.2663896527428746
240,22.356933483179002,12.49741929837223,1.4146178324742187,1.2629948402712614
241,9.128094621560445,22.822794884699775,12.150343337029845,1.2656624137706745
242,13.330338510311643,22.80460578892571,16.485318840770425,1.247911453282001
243,19.75256078904133,7.670969248579452,1.4463367060366994,1.3356497791948736
244,15.071424602711012,16.751385493162545,25.37749757375996,1.2396360525962866
245,16.42358201967183,22.623650242324402,30.533172258925596,1.231206362536332
246,13.52544512142228,1.8844308004814265,15.765678786478688,1.2374576114784688
247,4.974018291424814,20.407088950527495,34.371264103012386,1.3411720153024407
248,5.588781390392391,13.560426670813067,1.5196721017290526,1.2999674004493862
249,3.3325528529673103,18.525020273934306,18.041611132642632,1.2411344822969168
250,11.314544910880153,4.274147202299561,41.88432262972529,1.282871561268822
251,5.525340402274304,13.917126135105859,41.329723137969616,1.3238209149946127
252,23.051066815366138,9.388366597294112,38.49886556121065,1.381332397955432
253,8.958251720353067,4.997744275176649,43.333154372579415,1.3340847577268165
254,18.980523217808756,20.887880440868308,9.494870840573938,1.2830897183317074
255,6.3147744658424125,6.81851438979621,26.754742053955106,1.279532236827177
256,7.620310187753601,13.92833085654813,28.750804273661757,1.238700432888799
257,2.0189029374876766,11.39792770480305,48.23833396794278,1.2938168678102109
258,4.171445304196386,17.809207551150923,9.006003979504468,1.2364091350865112
259,14.676647508553451,1.7813211740716457,34.785796924318475,1.4448000609547191
260,10.64168485517179,23.388419554130376,34.1244262237263,1.2932319427032346
261,4.950999433123932,10.326328086340054,32.86130190591442,1.2350247337112052
262,21.39885002982848,18.832499013133813,34.606689728011816,1.2348340098754167
263,16.686236315535766,5.726622092027747,40.40245117876371,1.305837462658218
264,17.995838428566042,22.20150868102001,15.415448444063617,1.2323259150309667
265,11.907111145988802,8.342681257056997,48.23198747432306,1.2342985066050305
266,13.257029738313769,7.109598336197143,1.3629421179009504,1.2301053297491273
267,11.960500287482112,14.417451961848665,28.522669707799984,1.2559273499701853
268,12.740368890265753,23.527441422439907,1.642941693198957,1.2410451786528016
269,4.435724176376757,20.12393097412515,43.45391747047498,1.2976206809747488
270,13.717335787284807,18.631846146161394,5.793233075757071,1.302585588404979
271,7.907335935276566,16.418475862085366,41.02891218214088,1.3564873786510692
272,9.261060796358917,15.641281380252748,16.0741559106852,1.2528248292751412
273,6.572107563081198,13.247797869597491,45.902929162070684,1.2348054912785003
274,13.781064791875275,4.60503958734455,42.82688687446029,1.2483197211465489
275,23.261056524599084,10.335622337370328,9.13130919343107,1.2401949989401846
276,22.035271499401745,7.591035152057815,11.486566787147762,1.3068558416322646
277,2.4154622438899014,16.809010429655988,26.814096235244094,1.2477516765111945
278,2.0834345216129977,14.82868949391189,9.368643019064288,1.384712599600256
279,10.309760978176422,23.378337291502195,8.387594903526752,1.2898854175783536
280,19.121237495929964,4.228871860675021,23.522015404115592,1.2703352778167836
281,12.224458804892988,16.12865909185213,17.762924225081385,1.231057437864101
282,18.70114059390943,7.35622574813361,48.58616425204521,1.2971792435134262
283,1.4590521372913667,11.261944749665714,27.692301273536618,1.2434024317198349
284,20.211865355375707,15.445942518352604,26.668138147414545,1.2316694312187142
285,12.346226658256377,1.512873442969795,23.84963351120112,1.2388083785959536
286,8.436456686852923,22.768334685695297,37.66157521193489,1.2416095784173267
287,8.33629166874025,2.285137227747547,26.531465355540355,1.2350513966888335
288,9.09559108780362,13.218860954599307,33.60176162165419,1.242616864705168
289,8.50099807385577,16.731068145065105,6.946206477650879,1.2413411475020877
290,1.845031397000088,9.863143871919492,42.80378749175052,1.3654421580623715
291,16.831895391572765,20.799465918765133,37.07864804892166,1.3042116740453897
292,2.629018569396646,17.43077839965587,43.80856521798997,1.2712114491239095
293,3.582655426349765,6.218945242454065,6.20456273480689,1.2602175701503102
294,22.532697972639,15.45602784516366,20.088300927314723,1.2580461246720458
295,11.832361932508565,23.21377743377143,39.5785772033003,1.2320727961266968
296,6.272867750685698,8.33293346866813,38.864160644342526,1.289968040852401
297,5.181939039601294,4.445583012051857,1.9028047034536866,1.2318385665976235
298,3.3151122323876345,6.320881464184428,21.919702733565593,1.2792034179783207
299,4.370132312485395,5.074020543267366,16.1578726368915,1.2923237453284981
300,20.57831149791216,5.061353491036111,48.556312787918294,1.2633892984985988
301,8.205623795052421,17.718071773423713,1.4194004332201249,1.306837608792107
302,1.592757183601809,10.269428640413523,35.68647095412755,1.2366275850608792
303,8.148239094659157,2.8860124039347177,14.347892344913454,1.2375245949223288
304,9.360747548442216,14.48338196528458,37.085341955104205,1.2693596701032919
305,11.210889927757997,3.342310852149863,1.6963100732422909,1.2687013316357512
306,10.921460427922009,1.6595655807256693,40.9329290998265,1.369103217372511
307,16.89624178928981,12.788586603185683,26.743689521457448,1.255015298081572
308,9.886076365620088,12.324193784063459,27.23364091841722,1.2766679777600352
309,11.028892257005024,23.45960487018432,15.063513880671342,1.3363448487031275
310,18.138917113725114,14.120526106398144,42.2791805641489,1.2480965339490182
311,15.234935701770262,5.833789503540443,19.885959930600727,1.2633519523476326
312,4.7814630421821045,5.089484538091921,36.731113601150604,1.2512131262503705
313,12.720520697502552,12.24889604987188,10.014440178988343,1.249963649443805
314,11.807190270303735,23.389863947361807,43.287411808480044,1.2601292524420233
315,19.8569192200515,13.503552936449065,1.6548690861946103,1.2414838764563367
316,6.283707850439452,7.089315590741782,42.28324238849982,1.2488211273092555
317,14.345691572410175,1.5514595614354976,11.874276685753642,1.2842978407428756
318,4.7288815254672265,14.897632760297874,28.43079997030884,1.2420396574740111
319,20.773099591464298,13.226527657173525,18.875704349672112,1.313346307322528
320,12.57393006394263,12.793866124356873,48.60452056553523,1.2702070071918476
321,23.579557601093963,12.09556241780699,32.14612091957855,1.253076823172494
322,9.674365214862865,17.327579705140487,43.2085931094171,1.3344778426398416
323,10.12927023429692,10.358592379243422,8.725225720738973,1.2679994781339434
324,7.543126977753048,19.948378740645275,11.474972226259549,1.235900972621818
325,19.768228822164488,20.79443854329108,12.284501601202024,1.2333311284141872
326,23.30507939188456,9.881890982038986,29.70011536356289,1.2753248701318505
327,15.359213216177695,23.082829615641327,22.689756296548346,1.3171978128669815
328,10.229167283946044,23.10857181754641,5.180496025825921,1.2747597299373623
329,3.1514845426776406,18.210192475341547,48.59085948873991,1.2456504380453
330,12.561019001925278,18.98572287947662,18.219918136843976,1.2458515890509523
331,7.293772773961549,11.663557908017056,3.888058483864082,1.2480625596447852
332,6.091551363581335,21.48193116414004,32.013271568689674,1.3152866165555062
333,23.316010406261434,14.960055639027853,45.82509648108765,1.2715386691413706
334,16.14401606904585,15.878004092002998,32.18482188579115,1.2414796516986537
335,11.802932974325058,15.299929721154756,1.420507228822565,1.2605841900326031
336,19.08010330484266,19.825077717207012,15.83004574104515,1.2647913921372114
337,10.960419986210962,6.788393878287977,22.07622980860832,1.2438985725743388
338,15.995172307026323,2.041891901187362,16.8168994552077,1.3139610329157196
339,15.368120343834402,1.8284315484284996,23.243866051361856,1.3175316398398493
340,10.719764324043357,1.5186807283848052,7.218632500714373,1.2570882984695717
341,18.218925872533006,8.806109636235423,45.73146269160113,1.2854609950844214
342,23.60877740396586,12.44512191654475,14.620276721235149,1.2356069721267584
343,21.39164362024984,12.650917942637333,34.578850053381,1.2918280302740346
344,16.44134499230113,19.650957482920127,47.816441394488955,1.2364549561708935
345,1.472695389513895,11.129176595044173,1.7044007452869492,1.2379359955093623
346,16.838142728008687,2.50927648243176,48.61323083133182,1.2628947634411478
347,23.513671131391366,13.430246203068544,9.492137513865973,1.3197975781858573
348,23.465863808210724,11.099923658708882,43.43206402163284,1.2995200974053303
349,8.088175995530337,2.290551796611076,35.64475646902273,1.2356933403404653
350,21.706511072396957,18.545252082993937,23.570334016192433,1.2619115421992269
351,15.071549527041261,23.352733954569157,8.498255557580897,1.2334806426185119
352,14.426788289564547,12.390431970391491,33.07049996201775,1.2674338195676071
353,23.154571326444128,9.533611070734379,3.9993096785798876,1.2945718647788562
354,10.700941545362259,17.820490291527328,37.16007485502064,1.2394933760815683
355,4.4863481155184735,20.16993835832972,39.98185904420667,1.246571380917684
356,10.43409035812745,23.352027589544306,25.883176343590193,1.2858872879726952
357,10.691084834975694,18.085801422680152,6.3364347585985525,1.2589194852519057
358,7.6985413491381856,6.096115176946096,10.260733506513326,1.2820451684414822
359,15.108594800554886,17.731863671103014,39.44208073081744,1.2327845040834293
360,23.122445297043647,15.25668880228322,36.48309142704289,1.3114909791024665
361,5.343177752304379,20.812978316351902,48.28289577881704,1.346128537095593
362,19.58458117133159,9.133447855053047,32.95342125794923,1.2508755496042283
363,13.686781396854276,20.98166112442832,24.429711393168123,1.2364303501204792
364,22.701454968427456,16.860023756691483,13.789378785824985,1.2899141909276743
365,13.02594677324998,12.526309682508884,1.3701132343874212,1.2637920492173895
366,12.441842855733462,9.24841859545245,35.654684451690564,1.3080274355044625
367,15.06208641051786,14.081595408838595,28.391513786011124,1.2623500069422555
368,21.30565981477449,19.31360561055885,1.5424561970796447,1.2604069569097682
369,23.183050294025406,14.220395570496267,39.725970476224376,1.2484485325908672
